11.0.1.1,10000,22348,45200,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,23648,46500,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,6416,43340,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,5116,42040,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,47800,5116,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,46500,3816,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,30568,1956,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,29268,656,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,5116,27968,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,6416,29268,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,54720,26108,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,53420,24808,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,29268,52120,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,30568,53420,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,13336,50260,0,836,1128600,0,0,0,368,0,0.000902
11.0.1.1,10000,12036,48960,836,0,0,40128,0,0,0,0,0.000902
11.0.1.1,10000,53420,10736,926,0,0,44448,0,0,0,0,0.001999
11.0.1.1,10000,54720,12036,0,926,1250100,0,0,0,368,0,0.001999
11.0.1.1,10000,36188,8876,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,34888,7576,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,12036,33588,925,0,0,44400,0,0,0,0,0.001999
11.0.1.1,10000,13336,34888,0,925,1248750,0,0,0,368,0,0.001999
11.0.1.1,10000,60340,33028,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,59040,31728,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,34888,57740,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,36188,59040,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,18956,57180,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,17656,55880,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,59040,16356,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,60340,17656,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,43108,15796,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,41808,14496,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,17656,40508,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,18956,41808,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,1724,39948,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,424,38648,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,41808,64660,926,0,0,44448,0,0,0,0,0.002000
11.0.1.1,10000,43108,424,0,926,1250100,0,0,0,368,0,0.002000
11.0.1.1,10000,25876,64100,0,837,1129950,0,0,0,368,0,0.000903
11.0.1.1,10000,24576,62800,837,0,0,40176,0,0,0,0,0.000904
11.0.1.1,10000,424,23276,926,0,0,44448,0,0,0,0,0.002000
